id,name,lat,lng,description,cuisine,style,created_at,updated_at,area,phone,,,price,reserve_url,mobile_reserve_url,image_url,city,state,address,postal_code,country,url,menu_url
312,The Monarch,41.910467,-87.67191,,,,2018-12-02 20:34:02.318384,2018-12-02 20:34:02.318384,Chicago / Illinois,773 252 6053x,,,2,http://www.opentable.com/single.aspx?rid=107908,http://mobile.opentable.com/opentable/?restId=107908,https://www.opentable.com/img/restimages/107908.jpg,Chicago,IL,1745 W North Ave,60622,US,,
313,Phil Stefani's 437 Rush,41.890328,-87.625215,,,,2018-12-02 20:34:02.3242,2018-12-02 20:34:02.3242,Chicago / Illinois,3122220101x,,,3,http://www.opentable.com/single.aspx?rid=2021,http://mobile.opentable.com/opentable/?restId=2021,https://www.opentable.com/img/restimages/2021.jpg,Chicago,IL,437 N Rush,60611,US,,
314,Mity Nice Restaurant & Bar,41.897774,-87.624022,,,,2018-12-02 20:34:02.327232,2018-12-02 20:34:02.327232,Chicago / Illinois,3123354745x,,,2,http://www.opentable.com/single.aspx?rid=5993,http://mobile.opentable.com/opentable/?restId=5993,https://www.opentable.com/img/restimages/5993.jpg,Chicago,IL,Water Tower Place 835 N Michigan Ave,60611,US,,
315,Enso Sushi & Bar,41.910966,-87.677465,,,,2018-12-02 20:34:02.329741,2018-12-02 20:34:02.329741,Chicago / Illinois,7738788998x,,,2,http://www.opentable.com/single.aspx?rid=98917,http://mobile.opentable.com/opentable/?restId=98917,https://www.opentable.com/img/restimages/98917.jpg,Chicago,IL,1613 N. Damen Ave.,60647,US,,
316,Carmine's,41.902087,-87.627818,,,,2018-12-02 20:34:02.332321,2018-12-02 20:34:02.332321,Chicago / Illinois,3129887676x,,,3,http://www.opentable.com/single.aspx?rid=12622,http://mobile.opentable.com/opentable/?restId=12622,https://www.opentable.com/img/restimages/12622.jpg,Chicago,IL,1043 N Rush St,60611,US,,
317,Sunda,41.891045,-87.631795,,,,2018-12-02 20:34:02.334878,2018-12-02 20:34:02.334878,Chicago / Illinois,3126440500x,,,3,http://www.opentable.com/single.aspx?rid=29578,http://mobile.opentable.com/opentable/?restId=29578,https://www.opentable.com/img/restimages/29578.jpg,Chicago,IL,110 W. Illinois St.,60654,US,,
318,Aria,41.885937,-87.620883,,,,2018-12-02 20:34:02.337353,2018-12-02 20:34:02.337353,Chicago / Illinois,3124449494x,,,3,http://www.opentable.com/single.aspx?rid=2237,http://mobile.opentable.com/opentable/?restId=2237,https://www.opentable.com/img/restimages/2237.jpg,Chicago,IL,200 N Columbus Drive,60601,US,,
319,Green Zebra,41.8961,-87.6648,,,,2018-12-02 20:34:02.33953,2018-12-02 20:34:02.33953,Chicago / Illinois,3122437100x,,,3,http://www.opentable.com/single.aspx?rid=3180,http://mobile.opentable.com/opentable/?restId=3180,https://www.opentable.com/img/restimages/3180.jpg,Chicago,IL,1460 W Chicago,60622,US,,
320,Deleece Restaurant (on Southport),41.950337,-87.663949,,,,2018-12-02 20:34:02.341873,2018-12-02 20:34:02.341873,Chicago / Illinois,7733251710,,,2,http://www.opentable.com/single.aspx?rid=24460,http://mobile.opentable.com/opentable/?restId=24460,https://www.opentable.com/img/restimages/24460.jpg,Chicago,IL,3747 N. Southport Avenue,60613,US,,
321,McCormick & Schmick's Seafood - Chicago (Wacker Dr.),41.88682,-87.627869,,,,2018-12-02 20:34:02.344994,2018-12-02 20:34:02.344994,Chicago / Illinois,3129237226x,,,2,http://www.opentable.com/single.aspx?rid=6677,http://mobile.opentable.com/opentable/?restId=6677,https://www.opentable.com/img/restimages/6677.jpg,Chicago,IL,One East Wacker Drive,60601,US,,
322,676 Restaurant and Bar,41.89478,-87.62448,,,,2018-12-02 20:34:02.348475,2018-12-02 20:34:02.348475,Chicago / Illinois,3129447676x,,,3,http://www.opentable.com/single.aspx?rid=5043,http://mobile.opentable.com/opentable/?restId=5043,https://www.opentable.com/img/restimages/5043.jpg,Chicago,IL,676 North Michigan Ave,60611,US,,
323,Mia Figlia,41.997626,-87.760948,,,,2018-12-02 20:34:02.351141,2018-12-02 20:34:02.351141,Chicago / Illinois,7737928300,,,2,http://www.opentable.com/single.aspx?rid=118075,http://mobile.opentable.com/opentable/?restId=118075,https://www.opentable.com/img/restimages/118075.jpg,Chicago,IL,5304 W Devon Ave,60646,US,,
324,TETE Charcuterie,41.884385,-87.655077,,,,2018-12-02 20:34:02.354025,2018-12-02 20:34:02.354025,Chicago / Illinois,3127331178x,,,3,http://www.opentable.com/single.aspx?rid=144862,http://mobile.opentable.com/opentable/?restId=144862,https://www.opentable.com/img/restimages/144862.jpg,Chicago,IL,1114 W Randolph St,60607,US,,
325,Cafe Marbella Tapas,41.982448,-87.773743,,,,2018-12-02 20:34:02.356745,2018-12-02 20:34:02.356745,Chicago / Illinois,7738530128x,,,2,http://www.opentable.com/single.aspx?rid=91465,http://mobile.opentable.com/opentable/?restId=91465,https://www.opentable.com/img/restimages/91465.jpg,Chicago,IL,5527 N Milwaukee Ave,60630,US,,
326,Bar Bar Black Sheep,41.907618,-87.673007,,,,2018-12-02 20:34:02.359374,2018-12-02 20:34:02.359374,Chicago / Illinois,7739514635,,,2,http://www.opentable.com/single.aspx?rid=112645,http://mobile.opentable.com/opentable/?restId=112645,https://www.opentable.com/img/restimages/112645.jpg,Chicago,IL,1415 N Milwaukee Ave,60622,US,,
327,Carriage House,41.903569,-87.670585,,,,2018-12-02 20:34:11.974081,2018-12-02 20:34:11.974081,Chicago / Illinois,7733849700x,,,2,http://www.opentable.com/single.aspx?rid=89626,http://mobile.opentable.com/opentable/?restId=89626,https://www.opentable.com/img/restimages/89626.jpg,Chicago,IL,1700 West Division,60622,US,,
328,Summer House,41.917617,-87.648512,,,,2018-12-02 20:34:11.979923,2018-12-02 20:34:11.979923,Chicago / Illinois,7736344100x,,,2,http://www.opentable.com/single.aspx?rid=114562,http://mobile.opentable.com/opentable/?restId=114562,https://www.opentable.com/img/restimages/114562.jpg,Chicago,IL,1954 N Halsted St,60614,US,,
329,Red Apple Buffet - Norwood Park,41.998897,-87.789856,,,,2018-12-02 20:34:11.983564,2018-12-02 20:34:11.983564,Chicago / Illinois,7737633407,,,2,http://www.opentable.com/single.aspx?rid=98203,http://mobile.opentable.com/opentable/?restId=98203,https://www.opentable.com/img/restimages/98203.jpg,Chicago,IL,6474 N Milwaukee Ave,60631,US,,
330,Atwood,41.883063,-87.627983,,,,2018-12-02 20:34:11.986297,2018-12-02 20:34:11.986297,Chicago / Illinois,3123681900x,,,3,http://www.opentable.com/single.aspx?rid=110,http://mobile.opentable.com/opentable/?restId=110,https://www.opentable.com/img/restimages/110.jpg,Chicago,IL,1 West Washington St.,60602,US,,
331,Rise Sushi & Sake Lounge,41.943441,-87.663901,,,,2018-12-02 20:34:11.989109,2018-12-02 20:34:11.989109,Chicago / Illinois,7735253535,,,3,http://www.opentable.com/single.aspx?rid=19390,http://mobile.opentable.com/opentable/?restId=19390,https://www.opentable.com/img/restimages/19390.jpg,Chicago,IL,3401 N Southport,60657,US,,
332,Sofi Restaurant,41.873838,-87.629367,,,,2018-12-02 20:34:11.991775,2018-12-02 20:34:11.991775,Chicago / Illinois,3127535502,,,3,http://www.opentable.com/single.aspx?rid=108541,http://mobile.opentable.com/opentable/?restId=108541,https://www.opentable.com/img/restimages/108541.jpg,Chicago,IL,616 South Dearborn,60605,US,,
333,Rebar - Trump International Hotel and Tower,41.888821,-87.626657,,,,2018-12-02 20:34:11.995243,2018-12-02 20:34:11.995243,Chicago / Illinois,3125888034x,,,3,http://www.opentable.com/single.aspx?rid=124624,http://mobile.opentable.com/opentable/?restId=124624,https://www.opentable.com/img/restimages/124624.jpg,Chicago,IL,401 N Wabash Ave,60611,US,,
334,"Travelle - The Langham, Chicago",41.888564,-87.627258,,,,2018-12-02 20:34:11.998311,2018-12-02 20:34:11.998311,Chicago / Illinois,3129237705x,,,3,http://www.opentable.com/single.aspx?rid=109558,http://mobile.opentable.com/opentable/?restId=109558,https://www.opentable.com/img/restimages/109558.jpg,Chicago,IL,"330 N Wabash Ave, 2nd Floor",60611,US,,
335,Cape Cod,41.90002,-87.623724,,,,2018-12-02 20:34:12.000767,2018-12-02 20:34:12.000767,Chicago / Illinois,3129324347x,,,3,http://www.opentable.com/single.aspx?rid=605,http://mobile.opentable.com/opentable/?restId=605,https://www.opentable.com/img/restimages/605.jpg,Chicago,IL,Drake Chicago,60611,US,,
336,Brunch,41.893627,-87.637278,,,,2018-12-02 20:34:12.003154,2018-12-02 20:34:12.003154,Chicago / Illinois,3122651411,,,2,http://www.opentable.com/single.aspx?rid=139882,http://mobile.opentable.com/opentable/?restId=139882,https://www.opentable.com/img/restimages/139882.jpg,Chicago,IL,644 North Orleans,60654,US,,
337,The Boarding House,41.89544,-87.634297,,,,2018-12-02 20:34:12.005653,2018-12-02 20:34:12.005653,Chicago / Illinois,3122800720x,,,3,http://www.opentable.com/single.aspx?rid=93238,http://mobile.opentable.com/opentable/?restId=93238,https://www.opentable.com/img/restimages/93238.jpg,Chicago,IL,720 N Wells,60654,US,,
338,Via Carducci - Lincoln Park,41.925129,-87.664113,,,,2018-12-02 20:34:12.008208,2018-12-02 20:34:12.008208,Chicago / Illinois,7736651981,,,2,http://www.opentable.com/single.aspx?rid=112828,http://mobile.opentable.com/opentable/?restId=112828,https://www.opentable.com/img/restimages/112828.jpg,Chicago,IL,1419 W Fullerton,60614,US,,
339,Park Grill Chicago,41.8822,-87.6243,,,,2018-12-02 20:34:12.010422,2018-12-02 20:34:12.010422,Chicago / Illinois,312-521-7275x,,,2,http://www.opentable.com/single.aspx?rid=2782,http://mobile.opentable.com/opentable/?restId=2782,https://www.opentable.com/img/restimages/2782.jpg,Chicago,IL,11 North Michigan Ave,60602,US,,
340,Kiki's Bistro,41.899026,-87.635997,,,,2018-12-02 20:34:12.012624,2018-12-02 20:34:12.012624,Chicago / Illinois,3123355454,,,3,http://www.opentable.com/single.aspx?rid=162,http://mobile.opentable.com/opentable/?restId=162,https://www.opentable.com/img/restimages/162.jpg,Chicago,IL,900 N. Franklin St. ,60610,US,,
341,Tuscany on Taylor,41.869497,-87.651683,,,,2018-12-02 20:34:12.014874,2018-12-02 20:34:12.014874,Chicago / Illinois,3128291990x,,,2,http://www.opentable.com/single.aspx?rid=6925,http://mobile.opentable.com/opentable/?restId=6925,https://www.opentable.com/img/restimages/6925.jpg,Chicago,IL,1014 W Taylor Street,60607,US,,
342,Ramen-san,41.889802,-87.630363,,,,2018-12-02 20:34:12.018077,2018-12-02 20:34:12.018077,Chicago / Illinois,3123779950x,,,2,http://www.opentable.com/single.aspx?rid=129670,http://mobile.opentable.com/opentable/?restId=129670,https://www.opentable.com/img/restimages/129670.jpg,Chicago,IL,59 W Hubbard St,60610,US,,
343,Francesca's on Taylor,41.869599,-87.661988,,,,2018-12-02 20:34:12.021486,2018-12-02 20:34:12.021486,Chicago / Illinois,3128292828x,,,2,http://www.opentable.com/single.aspx?rid=26767,http://mobile.opentable.com/opentable/?restId=26767,https://www.opentable.com/img/restimages/26767.jpg,Chicago,IL,1400 West Taylor,60607,US,,
344,Nori Sushi - Milwaukee Ave,41.907322,-87.67214,,,,2018-12-02 20:34:12.025077,2018-12-02 20:34:12.025077,Chicago / Illinois,7732929992,,,2,http://www.opentable.com/single.aspx?rid=139915,http://mobile.opentable.com/opentable/?restId=139915,https://www.opentable.com/img/restimages/139915.jpg,Chicago,IL,1393 N. Milwaukee Ave.,60622,US,,
345,Bow & Stern Oyster Bar,41.895909,-87.662166,,,,2018-12-02 20:34:12.027956,2018-12-02 20:34:12.027956,Chicago / Illinois,3129880644x,,,2,http://www.opentable.com/single.aspx?rid=116824,http://mobile.opentable.com/opentable/?restId=116824,https://www.opentable.com/img/restimages/116824.jpg,Chicago,IL,1371 West Chicago Avenue,60642,US,,
346,Las Fuentes Restaurant - Chicago,41.928992,-87.649236,,,,2018-12-02 20:34:12.031137,2018-12-02 20:34:12.031137,Chicago / Illinois,7739352004x,,,2,http://www.opentable.com/single.aspx?rid=115465,http://mobile.opentable.com/opentable/?restId=115465,https://www.opentable.com/img/restimages/115465.jpg,Chicago,IL,2558 N Halsted St,60614,US,,
347,Perennial Virant,41.915232,-87.634467,,,,2018-12-02 20:34:12.033507,2018-12-02 20:34:12.033507,Chicago / Illinois,3129817070x,,,3,http://www.opentable.com/single.aspx?rid=19723,http://mobile.opentable.com/opentable/?restId=19723,https://www.opentable.com/img/restimages/19723.jpg,Chicago,IL,1800 N Lincoln,60614,US,,
348,Pars Cove Restaurant,41.932578,-87.640855,,,,2018-12-02 20:34:12.03661,2018-12-02 20:34:12.03661,Chicago / Illinois,7735491515,,,2,http://www.opentable.com/single.aspx?rid=138667,http://mobile.opentable.com/opentable/?restId=138667,https://www.opentable.com/img/restimages/138667.jpg,Chicago,IL,435 W Diversey Pkwy,60614,US,,
349,Paris Club Bistro and Bar,41.889804,-87.630405,,,,2018-12-02 20:34:12.043313,2018-12-02 20:34:12.043313,Chicago / Illinois,3125950800x,,,3,http://www.opentable.com/single.aspx?rid=649,http://mobile.opentable.com/opentable/?restId=649,https://www.opentable.com/img/restimages/649.jpg,Chicago,IL,59 W. Hubbard St.,60654,US,,
350,Homestead on the Roof,41.89621,-87.675652,,,,2018-12-02 20:34:12.046051,2018-12-02 20:34:12.046051,Chicago / Illinois,7733322354x,,,3,http://www.opentable.com/single.aspx?rid=111898,http://mobile.opentable.com/opentable/?restId=111898,https://www.opentable.com/img/restimages/111898.jpg,Chicago,IL,1924 W Chicago Ave,60622,US,,
351,Fork,41.964921,-87.686169,,,,2018-12-02 20:34:12.088579,2018-12-02 20:34:12.088579,Chicago / Illinois,7737511500x,,,2,http://www.opentable.com/single.aspx?rid=6974,http://mobile.opentable.com/opentable/?restId=6974,https://www.opentable.com/img/restimages/6974.jpg,Chicago,IL,4600 N. Lincoln Ave,60625,US,,
352,Lockwood Restaurant and Bar,41.880782,-87.627121,,,,2018-12-02 20:34:20.627233,2018-12-02 20:34:20.627233,Chicago / Illinois,3129173404x,,,3,http://www.opentable.com/single.aspx?rid=16753,http://mobile.opentable.com/opentable/?restId=16753,https://www.opentable.com/img/restimages/16753.jpg,Chicago,IL,Palmer House Chicago,60603,US,,
353,Catch 35 - Chicago,41.886597,-87.628969,,,,2018-12-02 20:34:20.63222,2018-12-02 20:34:20.63222,Chicago / Illinois,3123463500x,,,3,http://www.opentable.com/single.aspx?rid=499,http://mobile.opentable.com/opentable/?restId=499,https://www.opentable.com/img/restimages/499.jpg,Chicago,IL,35 W. Wacker Dr.,60601,US,,
354,Mexique,41.895804,-87.666424,,,,2018-12-02 20:34:20.635093,2018-12-02 20:34:20.635093,Chicago / Illinois,3128500288,,,2,http://www.opentable.com/single.aspx?rid=21793,http://mobile.opentable.com/opentable/?restId=21793,https://www.opentable.com/img/restimages/21793.jpg,Chicago,IL,1529 W Chicago Ave,60622,US,,
355,Rosebud on Rush,41.895553,-87.625501,,,,2018-12-02 20:34:20.637947,2018-12-02 20:34:20.637947,Chicago / Illinois,3122666444x,,,3,http://www.opentable.com/single.aspx?rid=18148,http://mobile.opentable.com/opentable/?restId=18148,https://www.opentable.com/img/restimages/18148.jpg,Chicago,IL,720 N. Rush St.,60611,US,,
356,La Alianza Mexican Cuisine,41.859665,-88.18761,,,,2018-12-02 20:34:20.640246,2018-12-02 20:34:20.640246,Chicago / Illinois,6304730088,,,2,http://www.opentable.com/single.aspx?rid=140632,http://mobile.opentable.com/opentable/?restId=140632,https://www.opentable.com/img/restimages/140632.jpg,West Chicago,IL,960 E. Roosevelt Rd,60185,US,,
357,Heaven on Seven - Rush,41.892763,-87.624475,,,,2018-12-02 20:34:20.642583,2018-12-02 20:34:20.642583,Chicago / Illinois,3122807774,,,2,http://www.opentable.com/single.aspx?rid=114385,http://mobile.opentable.com/opentable/?restId=114385,https://www.opentable.com/img/restimages/114385.jpg,Chicago,IL,600 N. Michigan Ave. - 2nd Floor,60611,US,,
358,Tre Soldi,41.892753,-87.622034,,,,2018-12-02 20:34:20.645797,2018-12-02 20:34:20.645797,Chicago / Illinois,312-664-0212,,,2,http://www.opentable.com/single.aspx?rid=107932,http://mobile.opentable.com/opentable/?restId=107932,https://www.opentable.com/img/restimages/107932.jpg,Chicago,IL,212 E. Ohio St,60611,US,,
359,Nori Sushi - Devon,41.998098,-87.662091,,,,2018-12-02 20:34:20.649191,2018-12-02 20:34:20.649191,Chicago / Illinois,7732625216x,,,2,http://www.opentable.com/single.aspx?rid=139918,http://mobile.opentable.com/opentable/?restId=139918,https://www.opentable.com/img/restimages/139918.jpg,Chicago,IL,1235 W. Devon Ave,60660,US,,
360,Table Donkey and Stick,41.917604,-87.695985,,,,2018-12-02 20:34:20.651818,2018-12-02 20:34:20.651818,Chicago / Illinois,7734868525x,,,3,http://www.opentable.com/single.aspx?rid=106636,http://mobile.opentable.com/opentable/?restId=106636,https://www.opentable.com/img/restimages/106636.jpg,Chicago,IL,2728 W. Armitage,60647,US,,
361,Trattoria No. 10,41.882061,-87.629394,,,,2018-12-02 20:34:20.655736,2018-12-02 20:34:20.655736,Chicago / Illinois,3129841718x,,,3,http://www.opentable.com/single.aspx?rid=7419,http://mobile.opentable.com/opentable/?restId=7419,https://www.opentable.com/img/restimages/7419.jpg,Chicago,IL,10 North Dearborn,60602,US,,
362,Local Root,41.892669,-87.617711,,,,2018-12-02 20:34:20.658958,2018-12-02 20:34:20.658958,Chicago / Illinois,3126431145x,,,2,http://www.opentable.com/single.aspx?rid=114121,http://mobile.opentable.com/opentable/?restId=114121,https://www.opentable.com/img/restimages/114121.jpg,Chicago,IL,601 N McClurg CT,60611,US,,
363,Porkchop - Hyde Park,41.802371,-87.589174,,,,2018-12-02 20:34:20.661429,2018-12-02 20:34:20.661429,Chicago / Illinois,7732859333,,,2,http://www.opentable.com/single.aspx?rid=118582,http://mobile.opentable.com/opentable/?restId=118582,https://www.opentable.com/img/restimages/118582.jpg,Chicago,IL,1516 E Harper Ct,60615,US,,
364,!AY CHIWOWA,41.896265,-87.63625,,,,2018-12-02 20:34:20.663684,2018-12-02 20:34:20.663684,Chicago / Illinois,3126433200x,,,2,http://www.opentable.com/single.aspx?rid=116320,http://mobile.opentable.com/opentable/?restId=116320,https://www.opentable.com/img/restimages/116320.jpg,Chicago,IL,311 W Chicago Ave,60654,US,,
365,Petterino's,41.884637,-87.629683,,,,2018-12-02 20:34:20.666355,2018-12-02 20:34:20.666355,Chicago / Illinois,3124220150x,,,2,http://www.opentable.com/single.aspx?rid=1440,http://mobile.opentable.com/opentable/?restId=1440,https://www.opentable.com/img/restimages/1440.jpg,Chicago,IL,150 North Dearborn,60601,US,,
366,McCormick & Schmick's Seafood - Chicago,41.898,-87.627,,,,2018-12-02 20:34:20.668833,2018-12-02 20:34:20.668833,Chicago / Illinois,3123979500x,,,2,http://www.opentable.com/single.aspx?rid=5120,http://mobile.opentable.com/opentable/?restId=5120,https://www.opentable.com/img/restimages/5120.jpg,Chicago,IL,41 East Chestnut Street,60611,US,,
367,Old Crow Smokehouse,41.945806,-87.655557,,,,2018-12-02 20:34:20.671288,2018-12-02 20:34:20.671288,Chicago / Illinois,7735374452,,,2,http://www.opentable.com/single.aspx?rid=115291,http://mobile.opentable.com/opentable/?restId=115291,https://www.opentable.com/img/restimages/115291.jpg,Chicago,IL,3506 N Clark Street,60657,US,,
368,Jellyfish,41.901137,-87.62734,,,,2018-12-02 20:34:20.673638,2018-12-02 20:34:20.673638,Chicago / Illinois,3126603111x,,,3,http://www.opentable.com/single.aspx?rid=93232,http://mobile.opentable.com/opentable/?restId=93232,https://www.opentable.com/img/restimages/93232.jpg,Chicago,IL,"1009 N. Rush St., 2nd Floor",60611,US,,
